Sea,Date,HID,AID,Open,OddsH,OddsA,HSC,ASC,H,A,S_H,PPG_H,PIM_H,FOW_H,HIT_H,TAK_H,GIV_H,BLK_H,S_A,PPG_A,PIM_A,FOW_A,HIT_A,TAK_A,GIV_A,BLK_A
2016,2017-03-26,18,15,2017-03-25,1.41,3.26,2,6,False,True,27,1,7.0,25,27.0,6.0,9.0,13.0,33,0,9.0,35,38.0,1.0,1.0,18.0
2016,2017-03-26,26,13,2017-03-25,1.93,2.02,0,3,False,True,30,0,8.0,33,27.0,3.0,19.0,10.0,20,1,8.0,22,20.0,1.0,10.0,18.0
2016,2017-03-26,5,7,2017-03-25,1.81,2.17,7,2,True,False,34,2,17.0,42,13.0,7.0,12.0,18.0,28,1,23.0,30,16.0,4.0,9.0,17.0
2016,2017-03-26,8,22,2017-03-25,1.38,3.44,4,1,True,False,29,2,8.0,27,31.0,6.0,12.0,26.0,25,0,10.0,31,18.0,7.0,8.0,13.0
2016,2017-03-26,10,19,2017-03-25,2.17,1.8,3,2,True,False,19,1,4.0,24,23.0,0.0,12.0,15.0,26,0,4.0,31,26.0,4.0,7.0,6.0
2016,2017-03-27,0,10,2017-03-26,1.66,2.41,3,4,False,True,42,0,6.0,32,27.0,15.0,12.0,12.0,27,1,4.0,23,25.0,9.0,8.0,19.0
2016,2017-03-27,21,13,2017-03-26,1.78,2.21,6,3,True,False,34,1,9.0,35,25.0,10.0,14.0,16.0,28,0,11.0,31,19.0,5.0,14.0,13.0
2016,2017-03-27,17,3,2017-03-26,1.59,2.6,2,1,True,False,32,2,2.0,34,27.0,11.0,17.0,11.0,29,0,4.0,28,11.0,3.0,8.0,12.0
2016,2017-03-27,31,20,2017-03-26,1.9,2.05,4,2,True,False,32,2,11.0,23,22.0,4.0,14.0,9.0,32,1,11.0,33,9.0,3.0,4.0,10.0
2016,2017-03-27,9,5,2017-03-26,1.81,2.16,1,3,False,True,25,0,8.0,23,28.0,2.0,17.0,9.0,31,0,6.0,35,16.0,17.0,9.0,13.0
2016,2017-03-27,6,16,2017-03-26,1.97,1.97,5,4,True,False,30,2,6.0,29,28.0,7.0,4.0,10.0,32,0,6.0,27,18.0,7.0,7.0,23.0
2016,2017-03-28,29,28,2017-03-27,1.37,3.51,4,1,True,False,28,0,4.0,25,21.0,9.0,3.0,11.0,22,0,4.0,22,25.0,2.0,2.0,11.0
2016,2017-03-28,2,22,2017-03-27,1.35,3.63,4,2,True,False,27,3,6.0,25,11.0,10.0,11.0,14.0,26,1,4.0,30,11.0,5.0,9.0,14.0
2016,2017-03-28,12,17,2017-03-27,1.93,2.01,3,4,False,True,23,0,6.0,30,17.0,4.0,10.0,9.0,36,0,10.0,34,24.0,6.0,5.0,8.0
2016,2017-03-28,27,20,2017-03-27,1.72,2.3,3,2,True,False,25,0,18.0,33,18.0,14.0,20.0,13.0,27,1,18.0,25,30.0,8.0,7.0,15.0
2016,2017-03-28,15,30,2017-03-27,1.86,2.1,3,2,True,False,35,1,11.0,27,24.0,6.0,11.0,20.0,28,1,13.0,27,31.0,4.0,9.0,17.0
2016,2017-03-28,0,10,2017-03-27,1.69,2.36,4,1,True,False,32,1,4.0,29,31.0,13.0,9.0,13.0,22,0,6.0,21,20.0,9.0,6.0,15.0
2016,2017-03-28,23,5,2017-03-27,1.78,2.2,4,1,True,False,31,0,21.0,24,22.0,9.0,14.0,24.0,25,0,45.0,33,27.0,10.0,9.0,9.0
2016,2017-03-28,25,31,2017-03-27,1.41,3.28,3,1,True,False,29,0,4.0,34,10.0,3.0,1.0,12.0,42,1,6.0,26,13.0,1.0,2.0,12.0
2016,2017-03-29,8,26,2017-03-28,1.69,2.37,2,1,True,False,29,0,7.0,30,34.0,17.0,16.0,17.0,35,0,11.0,27,28.0,5.0,5.0,18.0
2016,2017-03-29,19,1,2017-03-28,1.99,1.95,4,5,False,True,30,0,13.0,33,12.0,9.0,5.0,5.0,20,3,15.0,18,17.0,2.0,6.0,17.0
2016,2017-03-29,7,13,2017-03-28,1.76,2.24,5,4,True,False,35,1,8.0,33,21.0,11.0,13.0,17.0,28,2,6.0,24,29.0,10.0,10.0,16.0
2016,2017-03-29,3,21,2017-03-28,2.32,1.71,1,4,False,True,35,0,8.0,33,28.0,6.0,6.0,15.0,39,0,4.0,32,22.0,5.0,3.0,6.0
2016,2017-03-30,23,4,2017-03-29,1.57,2.65,2,0,True,False,24,1,6.0,30,25.0,10.0,8.0,17.0,27,0,6.0,29,25.0,18.0,18.0,20.0
2016,2017-03-30,6,10,2017-03-29,1.53,2.77,5,3,True,False,31,2,16.0,24,23.0,3.0,6.0,8.0,34,1,16.0,28,21.0,3.0,3.0,7.0
2016,2017-03-30,0,25,2017-03-29,2.13,1.83,2,1,True,False,31,0,4.0,28,32.0,7.0,11.0,13.0,24,0,6.0,27,32.0,11.0,3.0,19.0
2016,2017-03-30,18,16,2017-03-29,1.7,2.35,1,5,False,True,32,0,8.0,33,32.0,8.0,8.0,15.0,36,0,4.0,23,11.0,9.0,7.0,18.0
2016,2017-03-30,28,29,2017-03-29,2.44,1.65,1,3,False,True,23,1,6.0,28,34.0,4.0,6.0,12.0,43,1,6.0,31,17.0,3.0,1.0,15.0
2016,2017-03-30,22,1,2017-03-29,3.42,1.38,3,5,False,True,35,0,6.0,28,9.0,8.0,9.0,15.0,35,2,6.0,28,12.0,8.0,6.0,17.0
2016,2017-03-30,2,26,2017-03-29,1.64,2.47,1,4,False,True,26,0,22.0,37,20.0,5.0,9.0,18.0,33,0,50.0,42,14.0,3.0,6.0,22.0
2016,2017-03-30,15,9,2017-03-29,1.78,2.2,6,3,True,False,30,1,23.0,34,43.0,6.0,9.0,27.0,41,0,23.0,34,47.0,4.0,6.0,12.0
2016,2017-03-31,17,21,2017-03-30,2.05,1.89,4,3,True,False,41,0,13.0,27,25.0,5.0,13.0,9.0,28,1,17.0,36,14.0,4.0,13.0,13.0
2016,2017-03-31,5,27,2017-03-30,1.58,2.63,1,3,False,True,30,0,6.0,25,18.0,4.0,11.0,11.0,17,2,10.0,29,23.0,2.0,8.0,13.0
2016,2017-03-31,19,30,2017-03-30,1.63,2.49,5,1,True,False,26,1,6.0,34,16.0,5.0,2.0,7.0,19,0,4.0,25,15.0,7.0,5.0,14.0
2016,2017-03-31,9,12,2017-03-30,1.48,2.94,2,1,True,False,38,1,11.0,29,27.0,12.0,8.0,17.0,27,1,25.0,38,22.0,4.0,9.0,10.0
2016,2017-03-31,13,18,2017-03-30,1.81,2.15,3,4,False,True,33,1,6.0,40,24.0,8.0,16.0,18.0,35,0,4.0,30,15.0,4.0,9.0,22.0
2016,2017-03-31,8,7,2017-03-30,1.86,2.09,3,2,True,False,22,0,11.0,34,14.0,6.0,14.0,24.0,40,0,13.0,25,21.0,12.0,16.0,20.0
2016,2017-04-01,10,27,2017-03-31,1.88,2.07,4,5,False,True,42,0,4.0,37,29.0,2.0,10.0,15.0,27,1,6.0,26,23.0,5.0,6.0,10.0
2016,2017-04-01,5,19,2017-03-31,1.81,2.16,3,0,True,False,36,0,2.0,41,26.0,7.0,14.0,10.0,31,0,4.0,32,22.0,5.0,11.0,17.0
2016,2017-04-01,0,4,2017-03-31,1.71,2.32,0,3,False,True,25,0,0.0,32,24.0,22.0,11.0,6.0,24,0,2.0,22,15.0,11.0,2.0,16.0
2016,2017-04-01,15,12,2017-03-31,1.49,2.89,3,0,True,False,41,2,40.0,51,27.0,2.0,5.0,15.0,32,0,42.0,20,22.0,7.0,11.0,10.0
2016,2017-04-01,6,24,2017-03-31,1.72,2.3,1,2,False,True,22,0,4.0,24,26.0,4.0,5.0,12.0,36,0,4.0,31,19.0,5.0,5.0,16.0
2016,2017-04-01,17,30,2017-03-31,1.86,2.1,4,2,True,False,28,0,4.0,32,19.0,8.0,13.0,10.0,31,0,4.0,26,10.0,4.0,10.0,16.0
2016,2017-04-01,28,1,2017-03-31,3.05,1.46,6,3,True,False,25,2,2.0,27,30.0,4.0,12.0,21.0,48,1,4.0,36,23.0,8.0,4.0,9.0
2016,2017-04-01,3,26,2017-03-31,2.07,1.88,0,2,False,True,35,0,2.0,26,16.0,4.0,6.0,7.0,26,1,4.0,29,20.0,5.0,1.0,9.0
2016,2017-04-01,2,7,2017-03-31,1.84,2.12,5,2,True,False,35,1,15.0,33,8.0,7.0,14.0,16.0,38,0,11.0,33,6.0,7.0,10.0,12.0
2016,2017-04-01,22,29,2017-03-31,2.81,1.52,2,1,True,False,32,1,6.0,29,17.0,10.0,4.0,18.0,28,0,4.0,24,16.0,5.0,1.0,22.0
2016,2017-04-01,16,25,2017-03-31,1.66,2.42,3,1,True,False,24,1,10.0,15,12.0,7.0,9.0,19.0,33,0,8.0,30,32.0,8.0,7.0,13.0
2016,2017-04-01,23,20,2017-03-31,1.55,2.69,5,2,True,False,29,1,8.0,23,16.0,7.0,10.0,12.0,26,1,8.0,31,21.0,12.0,16.0,6.0
2016,2017-04-02,19,22,2017-04-01,1.3,4.04,5,2,True,False,28,1,4.0,33,11.0,7.0,1.0,17.0,32,0,4.0,23,16.0,8.0,1.0,11.0
2016,2017-04-02,6,4,2017-04-01,1.6,2.56,6,3,True,False,25,1,4.0,21,17.0,7.0,3.0,18.0,26,0,6.0,39,11.0,7.0,2.0,15.0
2016,2017-04-02,13,15,2017-04-01,1.57,2.65,4,3,True,False,24,1,6.0,20,17.0,12.0,14.0,15.0,23,0,8.0,29,17.0,5.0,12.0,5.0
2016,2017-04-02,3,7,2017-04-01,2.31,1.72,1,3,False,True,30,0,2.0,24,18.0,4.0,4.0,7.0,25,0,2.0,20,6.0,5.0,4.0,19.0
2016,2017-04-02,25,1,2017-04-01,1.93,2.01,2,3,False,True,37,0,10.0,20,37.0,7.0,5.0,12.0,30,0,10.0,34,24.0,4.0,7.0,16.0
2016,2017-04-02,8,21,2017-04-01,1.87,2.08,3,2,True,False,37,1,4.0,27,35.0,11.0,9.0,14.0,18,2,8.0,39,33.0,3.0,9.0,30.0
2016,2017-04-02,16,23,2017-04-01,1.56,2.66,2,3,False,True,43,0,2.0,30,21.0,7.0,8.0,14.0,29,1,6.0,39,29.0,7.0,12.0,19.0
2016,2017-04-02,31,9,2017-04-01,1.95,1.99,2,4,False,True,37,0,2.0,33,16.0,4.0,9.0,11.0,26,0,8.0,26,24.0,3.0,9.0,11.0
2016,2017-04-02,29,5,2017-04-01,1.66,2.42,4,1,True,False,25,0,10.0,35,16.0,10.0,2.0,19.0,36,1,8.0,37,16.0,6.0,0.0,14.0
2016,2017-04-02,18,0,2017-04-01,1.43,3.17,3,2,True,False,26,2,6.0,25,32.0,5.0,2.0,12.0,35,1,2.0,35,30.0,4.0,2.0,8.0
2016,2017-04-03,20,24,2017-04-02,1.94,2.0,1,4,False,True,32,0,9.0,29,15.0,5.0,6.0,9.0,31,0,9.0,29,18.0,4.0,12.0,5.0
2016,2017-04-03,10,30,2017-04-02,1.97,1.97,5,4,True,False,33,2,2.0,29,20.0,2.0,6.0,22.0,45,1,4.0,37,31.0,2.0,3.0,17.0
2016,2017-04-03,26,28,2017-04-02,1.46,3.02,1,2,False,True,35,1,2.0,34,14.0,2.0,13.0,10.0,15,1,12.0,30,30.0,2.0,15.0,16.0
2016,2017-04-03,2,21,2017-04-02,1.83,2.13,3,4,False,True,21,2,11.0,25,13.0,7.0,14.0,8.0,34,1,11.0,31,15.0,5.0,15.0,12.0
2016,2017-04-03,31,27,2017-04-02,1.94,2.0,2,4,False,True,22,0,30.0,30,15.0,4.0,9.0,12.0,45,1,6.0,35,16.0,5.0,8.0,14.0
2016,2017-04-04,30,10,2017-04-03,1.56,2.68,2,0,True,False,24,0,6.0,26,14.0,6.0,12.0,16.0,24,0,10.0,31,23.0,0.0,6.0,12.0
2016,2017-04-04,12,15,2017-04-03,2.08,1.87,1,0,True,False,27,0,8.0,23,21.0,9.0,4.0,10.0,35,0,10.0,28,29.0,4.0,6.0,8.0
2016,2017-04-04,18,25,2017-04-03,1.65,2.45,4,1,True,False,27,0,4.0,18,36.0,5.0,10.0,19.0,39,0,6.0,32,49.0,8.0,4.0,11.0
2016,2017-04-04,27,1,2017-04-03,2.26,1.75,1,4,False,True,28,1,8.0,30,24.0,9.0,13.0,8.0,38,1,10.0,28,23.0,6.0,8.0,13.0
2016,2017-04-04,23,6,2017-04-03,1.67,2.39,4,0,True,False,38,1,17.0,36,21.0,9.0,6.0,13.0,28,0,4.0,16,33.0,16.0,12.0,13.0
2016,2017-04-05,5,9,2017-04-04,1.65,2.44,1,2,False,True,23,0,4.0,31,19.0,10.0,16.0,18.0,32,0,2.0,22,21.0,5.0,9.0,13.0
2016,2017-04-05,31,24,2017-04-04,2.15,1.82,2,1,True,False,30,0,2.0,16,26.0,6.0,8.0,5.0,32,0,0.0,28,9.0,2.0,15.0,8.0
2016,2017-04-05,7,3,2017-04-04,1.38,3.43,3,1,True,False,25,0,6.0,33,14.0,8.0,12.0,28.0,34,0,2.0,33,18.0,10.0,17.0,15.0
2016,2017-04-05,26,8,2017-04-04,1.78,2.21,6,4,True,False,27,0,6.0,36,27.0,2.0,6.0,15.0,27,1,6.0,19,24.0,3.0,6.0,12.0
2016,2017-04-05,21,2,2017-04-04,1.61,2.54,3,1,True,False,20,0,34.0,34,34.0,4.0,12.0,17.0,27,0,76.0,25,33.0,6.0,9.0,7.0
2016,2017-04-05,29,17,2017-04-04,1.51,2.84,2,5,False,True,26,0,12.0,23,20.0,6.0,3.0,12.0,31,0,12.0,31,25.0,9.0,4.0,15.0
2016,2017-04-05,4,28,2017-04-04,1.54,2.74,3,2,True,False,31,0,6.0,30,8.0,8.0,14.0,12.0,26,0,6.0,19,21.0,3.0,9.0,16.0
2016,2017-04-05,19,0,2017-04-04,1.49,2.9,5,3,True,False,36,0,8.0,33,12.0,12.0,3.0,9.0,30,1,2.0,32,12.0,4.0,2.0,15.0
2016,2017-04-05,22,16,2017-04-04,3.05,1.46,4,3,True,False,51,0,6.0,44,11.0,8.0,6.0,13.0,27,1,8.0,24,5.0,11.0,5.0,24.0
2016,2017-04-06,27,6,2017-04-05,1.81,2.16,1,4,False,True,27,0,21.0,50,28.0,7.0,8.0,9.0,30,1,13.0,28,35.0,5.0,9.0,19.0
2016,2017-04-06,25,17,2017-04-05,1.53,2.76,4,5,False,True,39,0,6.0,28,22.0,6.0,9.0,12.0,32,2,0.0,27,19.0,3.0,3.0,21.0
2016,2017-04-06,20,29,2017-04-05,2.07,1.88,3,6,False,True,32,0,8.0,24,13.0,10.0,12.0,8.0,38,2,4.0,33,9.0,10.0,3.0,12.0
2016,2017-04-06,0,9,2017-04-05,1.9,2.05,0,3,False,True,29,0,8.0,29,21.0,13.0,9.0,10.0,23,1,6.0,17,34.0,10.0,4.0,21.0
2016,2017-04-06,12,18,2017-04-05,2.64,1.57,4,7,False,True,38,1,6.0,30,32.0,5.0,6.0,5.0,28,2,6.0,39,26.0,7.0,6.0,13.0
2016,2017-04-06,1,13,2017-04-05,1.51,2.82,2,0,True,False,25,1,4.0,25,24.0,8.0,19.0,9.0,24,0,6.0,26,19.0,7.0,7.0,14.0
2016,2017-04-06,23,30,2017-04-05,1.61,2.53,1,2,False,True,29,1,8.0,32,22.0,10.0,6.0,13.0,26,0,6.0,20,28.0,10.0,14.0,8.0
2016,2017-04-07,4,5,2017-04-06,1.9,2.04,3,7,False,True,33,0,10.0,30,17.0,6.0,13.0,19.0,34,1,4.0,30,16.0,6.0,7.0,15.0
2016,2017-04-07,22,19,2017-04-06,2.74,1.54,3,4,False,True,33,0,9.0,32,21.0,6.0,9.0,11.0,28,0,13.0,27,8.0,9.0,0.0,17.0
2016,2017-04-07,28,3,2017-04-06,1.7,2.33,4,3,True,False,22,2,18.0,23,14.0,8.0,5.0,15.0,29,1,8.0,32,13.0,6.0,3.0,8.0
2016,2017-04-07,21,16,2017-04-06,1.82,2.15,4,0,True,False,26,1,16.0,25,25.0,8.0,12.0,11.0,37,0,8.0,24,13.0,5.0,13.0,11.0
2016,2017-04-07,26,2,2017-04-06,1.75,2.26,1,4,False,True,28,0,4.0,35,22.0,2.0,10.0,19.0,24,1,6.0,25,12.0,2.0,5.0,11.0
2016,2017-04-07,7,8,2017-04-06,1.61,2.53,2,4,False,True,15,0,13.0,35,20.0,9.0,19.0,16.0,32,2,11.0,25,36.0,7.0,15.0,28.0
2016,2017-04-08,17,5,2017-04-07,1.87,2.09,2,1,True,False,36,0,12.0,37,14.0,11.0,13.0,19.0,34,0,4.0,31,4.0,3.0,9.0,7.0
2016,2017-04-08,0,29,2017-04-07,2.13,1.83,4,5,False,True,38,0,8.0,39,22.0,12.0,21.0,8.0,39,1,8.0,24,22.0,10.0,5.0,13.0
2016,2017-04-08,10,24,2017-04-07,2.04,1.91,2,3,False,True,27,0,2.0,22,22.0,6.0,11.0,13.0,30,1,0.0,27,36.0,5.0,8.0,8.0
2016,2017-04-08,27,18,2017-04-07,2.17,1.81,5,3,True,False,30,1,4.0,32,13.0,13.0,14.0,12.0,18,1,6.0,27,32.0,7.0,20.0,20.0
2016,2017-04-08,20,31,2017-04-07,1.65,2.44,3,0,True,False,37,1,4.0,27,12.0,11.0,7.0,8.0,30,0,8.0,26,15.0,6.0,10.0,6.0
2016,2017-04-08,26,16,2017-04-07,2.04,1.91,3,2,True,False,26,1,6.0,35,34.0,3.0,16.0,12.0,27,0,2.0,28,16.0,4.0,10.0,18.0
2016,2017-04-08,15,25,2017-04-07,1.96,1.98,4,2,True,False,24,1,11.0,25,24.0,5.0,10.0,25.0,22,1,13.0,15,32.0,4.0,13.0,15.0
2016,2017-04-08,30,13,2017-04-07,1.85,2.1,3,1,True,False,33,0,11.0,40,14.0,5.0,11.0,12.0,19,0,13.0,22,23.0,4.0,3.0,11.0
2016,2017-04-08,12,9,2017-04-07,2.21,1.78,2,4,False,True,39,0,8.0,29,25.0,6.0,6.0,10.0,20,1,6.0,25,35.0,8.0,5.0,17.0
2016,2017-04-08,23,1,2017-04-07,2.08,1.87,1,3,False,True,22,0,10.0,30,26.0,13.0,7.0,13.0,32,0,8.0,22,19.0,22.0,16.0,15.0
2016,2017-04-09,9,30,2017-04-08,1.71,2.32,4,2,True,False,21,0,6.0,29,16.0,10.0,11.0,13.0,34,0,0.0,22,20.0,7.0,3.0,12.0
2016,2017-04-09,29,22,2017-04-08,1.29,4.2,3,2,True,False,27,0,4.0,32,15.0,5.0,5.0,11.0,34,0,8.0,29,13.0,11.0,4.0,16.0
2016,2017-04-09,1,20,2017-04-08,1.33,3.82,0,2,False,True,38,0,4.0,14,5.0,9.0,7.0,11.0,21,1,6.0,23,3.0,1.0,8.0,11.0
2016,2017-04-09,13,18,2017-04-08,1.88,2.07,3,2,True,False,25,1,0.0,38,25.0,9.0,18.0,22.0,24,0,2.0,34,23.0,4.0,13.0,12.0
2016,2017-04-09,27,25,2017-04-08,1.92,2.02,2,3,False,True,32,0,4.0,35,17.0,12.0,19.0,5.0,32,0,8.0,24,22.0,6.0,10.0,16.0
2016,2017-04-09,15,0,2017-04-08,1.6,2.56,3,4,False,True,44,0,6.0,24,17.0,12.0,11.0,15.0,35,1,2.0,26,20.0,4.0,5.0,21.0
2016,2017-04-09,7,2,2017-04-08,1.65,2.44,3,1,True,False,27,1,6.0,24,15.0,7.0,9.0,20.0,21,0,4.0,24,20.0,2.0,11.0,13.0
2016,2017-04-09,3,8,2017-04-08,2.23,1.76,2,3,False,True,31,1,9.0,26,13.0,5.0,8.0,12.0,35,1,11.0,27,16.0,5.0,3.0,16.0
2016,2017-04-09,6,31,2017-04-08,1.45,3.06,4,2,True,False,37,0,2.0,33,14.0,4.0,9.0,10.0,28,0,6.0,33,17.0,6.0,7.0,12.0
2016,2017-04-09,4,22,2017-04-08,1.44,3.14,4,3,True,False,45,1,2.0,35,11.0,14.0,12.0,17.0,24,1,2.0,29,28.0,4.0,13.0,11.0
2016,2017-04-09,10,12,2017-04-08,1.6,2.57,4,1,True,False,35,1,6.0,31,16.0,9.0,12.0,13.0,25,0,6.0,19,25.0,2.0,5.0,8.0
2016,2017-04-09,28,19,2017-04-08,2.4,1.67,1,3,False,True,21,0,6.0,18,23.0,3.0,7.0,6.0,45,2,2.0,40,19.0,2.0,3.0,5.0
2016,2017-04-10,8,3,2017-04-09,1.41,3.25,5,2,True,False,44,1,7.0,33,23.0,14.0,16.0,12.0,17,0,15.0,37,14.0,10.0,10.0,12.0
2016,2017-04-10,21,26,2017-04-09,1.54,2.72,4,3,True,False,24,1,10.0,31,21.0,7.0,13.0,15.0,18,1,8.0,28,16.0,4.0,16.0,15.0
2017,2017-10-04,17,27,2017-10-03,0.0,0.0,2,7,False,True,37,0,8.0,28,18.0,5.0,7.0,14.0,31,2,14.0,35,16.0,1.0,10.0,24.0
2017,2017-10-05,30,1,2017-10-04,0.0,0.0,4,5,False,True,32,0,0.0,27,28.0,9.0,10.0,19.0,28,0,10.0,31,25.0,5.0,6.0,15.0
2017,2017-10-05,31,24,2017-10-04,0.0,0.0,2,3,False,True,45,1,6.0,39,20.0,5.0,5.0,15.0,40,0,10.0,39,17.0,3.0,6.0,8.0
2017,2017-10-05,10,19,2017-10-04,0.0,0.0,4,2,True,False,31,2,6.0,26,13.0,7.0,12.0,11.0,39,0,10.0,31,19.0,3.0,5.0,10.0
2017,2017-10-05,13,22,2017-10-04,0.0,0.0,2,4,False,True,39,2,12.0,35,23.0,6.0,13.0,9.0,26,1,16.0,20,21.0,6.0,7.0,15.0
2017,2017-10-05,7,15,2017-10-04,0.0,0.0,3,5,False,True,35,2,10.0,28,14.0,11.0,19.0,17.0,31,3,12.0,30,21.0,5.0,8.0,17.0
2017,2017-10-05,8,2,2017-10-04,0.0,0.0,3,0,True,False,45,0,7.0,34,31.0,18.0,15.0,18.0,27,0,9.0,29,29.0,11.0,15.0,17.0
2017,2017-10-05,23,5,2017-10-04,0.0,0.0,4,3,True,False,32,1,19.0,42,23.0,13.0,7.0,7.0,29,2,15.0,32,25.0,10.0,12.0,10.0
2017,2017-10-05,18,29,2017-10-04,0.0,0.0,4,5,False,True,33,1,8.0,40,27.0,4.0,13.0,10.0,34,1,8.0,28,36.0,3.0,5.0,19.0
2017,2017-10-06,25,9,2017-10-05,0.0,0.0,5,0,True,False,37,1,9.0,29,17.0,8.0,3.0,18.0,29,0,11.0,29,25.0,9.0,7.0,15.0
2017,2017-10-06,26,15,2017-10-05,0.0,0.0,2,0,True,False,27,0,10.0,38,21.0,7.0,6.0,11.0,35,0,10.0,35,19.0,4.0,9.0,13.0
2017,2017-10-06,16,18,2017-10-05,0.0,0.0,10,1,True,False,44,0,4.0,39,27.0,10.0,11.0,13.0,29,1,32.0,32,38.0,7.0,9.0,24.0
2017,2017-10-06,6,20,2017-10-05,0.0,0.0,5,3,True,False,25,1,8.0,32,26.0,9.0,6.0,17.0,36,0,6.0,34,20.0,3.0,8.0,12.0
2017,2017-10-06,21,28,2017-10-05,0.0,0.0,5,4,True,False,41,0,8.0,40,27.0,2.0,12.0,18.0,30,2,8.0,30,18.0,5.0,13.0,11.0
2017,2017-10-07,9,31,2017-10-06,0.0,0.0,6,3,True,False,33,0,10.0,31,25.0,6.0,10.0,11.0,29,0,8.0,28,23.0,6.0,10.0,11.0
2017,2017-10-07,12,22,2017-10-06,0.0,0.0,4,1,True,False,39,3,12.0,26,30.0,15.0,4.0,9.0,41,0,8.0,26,21.0,10.0,6.0,9.0
2017,2017-10-07,18,5,2017-10-06,0.0,0.0,4,0,True,False,34,0,36.0,27,25.0,8.0,3.0,14.0,26,0,46.0,38,33.0,3.0,2.0,8.0
2017,2017-10-07,0,19,2017-10-06,0.0,0.0,5,4,True,False,42,1,6.0,30,12.0,16.0,7.0,17.0,27,1,8.0,38,27.0,15.0,5.0,16.0
2017,2017-10-07,30,10,2017-10-06,0.0,0.0,1,2,False,True,38,0,8.0,36,25.0,7.0,19.0,27.0,30,0,12.0,29,25.0,5.0,7.0,13.0
2017,2017-10-07,4,14,2017-10-06,0.0,0.0,1,2,False,True,46,1,16.0,38,20.0,7.0,15.0,20.0,30,0,10.0,28,15.0,2.0,13.0,18.0
2017,2017-10-07,20,6,2017-10-06,0.0,0.0,5,4,True,False,48,1,23.0,35,14.0,15.0,13.0,13.0,30,1,19.0,34,26.0,5.0,13.0,13.0
2017,2017-10-07,27,13,2017-10-06,0.0,0.0,8,5,True,False,41,3,4.0,46,21.0,17.0,12.0,7.0,35,2,10.0,31,20.0,15.0,8.0,18.0
2017,2017-10-07,1,24,2017-10-06,0.0,0.0,6,1,True,False,23,1,8.0,41,21.0,5.0,3.0,15.0,39,0,8.0,26,24.0,6.0,3.0,8.0
2017,2017-10-08,3,8,2017-10-07,0.0,0.0,3,2,True,False,26,1,13.0,33,16.0,8.0,4.0,15.0,35,1,19.0,27,26.0,4.0,2.0,7.0
2017,2017-10-08,29,4,2017-10-07,0.0,0.0,4,2,True,False,21,1,10.0,35,39.0,6.0,1.0,15.0,40,1,6.0,31,26.0,7.0,2.0,12.0
2017,2017-10-08,16,25,2017-10-07,0.0,0.0,5,1,True,False,29,1,11.0,28,32.0,6.0,11.0,12.0,33,0,9.0,30,27.0,9.0,9.0,13.0
2017,2017-10-08,28,14,2017-10-07,0.0,0.0,1,2,False,True,28,0,8.0,24,23.0,5.0,11.0,24.0,42,0,6.0,37,27.0,3.0,10.0,16.0
2017,2017-10-08,21,15,2017-10-07,0.0,0.0,2,3,False,True,23,0,12.0,28,16.0,2.0,9.0,15.0,37,0,6.0,28,17.0,1.0,6.0,12.0
2017,2017-10-08,7,26,2017-10-07,0.0,0.0,1,4,False,True,25,0,12.0,35,29.0,7.0,20.0,14.0,38,0,8.0,34,25.0,7.0,11.0,14.0
2017,2017-10-08,13,24,2017-10-07,0.0,0.0,2,0,True,False,25,0,2.0,29,24.0,11.0,22.0,17.0,34,0,6.0,22,22.0,6.0,12.0,9.0
2017,2017-10-08,2,17,2017-10-07,0.0,0.0,6,3,True,False,45,2,6.0,32,15.0,6.0,7.0,10.0,28,1,12.0,36,11.0,10.0,3.0,21.0
2017,2017-10-09,9,29,2017-10-08,0.0,0.0,2,3,False,True,42,0,10.0,27,20.0,2.0,13.0,13.0,35,1,12.0,27,22.0,3.0,6.0,13.0
2017,2017-10-09,6,1,2017-10-08,0.0,0.0,4,3,True,False,40,1,10.0,32,18.0,9.0,8.0,13.0,26,2,10.0,32,14.0,6.0,6.0,17.0
2017,2017-10-09,27,16,2017-10-08,0.0,0.0,4,3,True,False,43,1,14.0,39,25.0,5.0,17.0,12.0,21,1,12.0,25,15.0,9.0,7.0,15.0
2017,2017-10-09,23,22,2017-10-08,0.0,0.0,0,4,False,True,29,0,2.0,37,22.0,8.0,13.0,11.0,23,0,8.0,15,19.0,15.0,6.0,14.0
2017,2017-10-09,31,12,2017-10-08,0.0,0.0,2,6,False,True,25,1,11.0,27,24.0,1.0,13.0,10.0,31,0,9.0,28,10.0,3.0,6.0,13.0
2017,2017-10-10,8,17,2017-10-09,0.0,0.0,2,5,False,True,39,0,8.0,31,25.0,7.0,15.0,17.0,43,1,4.0,37,28.0,12.0,14.0,17.0
2017,2017-10-10,0,25,2017-10-09,0.0,0.0,1,2,False,True,38,0,6.0,40,20.0,10.0,8.0,14.0,27,0,6.0,26,32.0,16.0,2.0,17.0
2017,2017-10-10,13,29,2017-10-09,0.0,0.0,1,3,False,True,33,1,8.0,32,34.0,12.0,16.0,10.0,23,1,8.0,26,24.0,6.0,8.0,20.0
2017,2017-10-10,21,2,2017-10-09,0.0,0.0,0,2,False,True,43,0,13.0,29,25.0,7.0,8.0,17.0,29,1,15.0,22,24.0,4.0,11.0,16.0
